CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN	geometry
01002288	P9-A	NON	2022	2022	c(614248.06, 7046433.88)
01002288	P9-A	NON	2023	2023	c(614248.06, 7046433.88)
01002289	P9-A	NON	2020	2020	c(614053.15, 7047101.09)
01002289	P9-A	NON	2021	2021	c(614053.15, 7047101.09)
01002289	P9-A	NON	2022	2022	c(614053.15, 7047101.09)
01002289	P9-A	NON	2023	2023	c(614053.15, 7047101.09)
01002298	P9	NON	2024	2024	c(720143, 7017143)
01003000	GM22	NON	2015	2015	c(772438.29, 7021127.13)
01003000	GM22	NON	2016	2016	c(772438.29, 7021127.13)
01003000	GM22	NON	2017	2017	c(772438.29, 7021127.13)
01003000	GM22	NON	2018	2018	c(772438.29, 7021127.13)
01003000	GM22	NON	2019	2019	c(772438.29, 7021127.13)
01003000	GM22	NON	2020	2020	c(772438.29, 7021127.13)
01003000	GM22	NON	2021	2021	c(772438.29, 7021127.13)
01003000	GM22	NON	2022	2022	c(772438.29, 7021127.13)
01003000	GM22	NON	2023	2023	c(772438.29, 7021127.13)
01004000	GM22	NON	1994	1994	c(778632.96, 7022775.67)
01004000	GM22	NON	1995	1995	c(778632.96, 7022775.67)
01004000	GM22	NON	1996	1996	c(778632.96, 7022775.67)
01004000	GM22	NON	1997	1997	c(778632.96, 7022775.67)
01004000	GM22	NON	1998	1998	c(778632.96, 7022775.67)
01004000	GM22	NON	1999	1999	c(778632.96, 7022775.67)
01004000	GM22	NON	2000	2000	c(778632.96, 7022775.67)
01004000	GM22	NON	2001	2001	c(778632.96, 7022775.67)
01004000	GM22	NON	2002	2002	c(778632.96, 7022775.67)
01004000	GM22	NON	2003	2003	c(778632.96, 7022775.67)
01004000	GM22	NON	2004	2004	c(778632.96, 7022775.67)
01004000	GM22	NON	2005	2005	c(778632.96, 7022775.67)
01004000	GM22	NON	2006	2006	c(778632.96, 7022775.67)
01004000	GM22	NON	2007	2007	c(778632.96, 7022775.67)
01004000	GM22	NON	2008	2008	c(778632.96, 7022775.67)
01004000	GM22	NON	2009	2009	c(778632.96, 7022775.67)
01004000	GM22	NON	2010	2010	c(778632.96, 7022775.67)
01004000	GM22	NON	2011	2011	c(778632.96, 7022775.67)
01004000	GM22	NON	2012	2012	c(778632.96, 7022775.67)
01004000	GM22	NON	2013	2013	c(778632.96, 7022775.67)
01004000	GM22	NON	2014	2014	c(778632.96, 7022775.67)
01004000	GM22	NON	2015	2015	c(778632.96, 7022775.67)
01004000	GM22	NON	2016	2016	c(778632.96, 7022775.67)
01004000	GM22	NON	2017	2017	c(778632.96, 7022775.67)
01004000	GM22	NON	2018	2018	c(778632.96, 7022775.67)
01004000	GM22	NON	2019	2019	c(778632.96, 7022775.67)
01004000	GM22	NON	2020	2020	c(778632.96, 7022775.67)
01004000	GM22	NON	2021	2021	c(778632.96, 7022775.67)
01004000	GM22	NON	2022	2022	c(778632.96, 7022775.67)
01004000	GM22	NON	2023	2023	c(778632.96, 7022775.67)
01004000	GM22	NON	2024	2024	c(778632.96, 7022775.67)
01005000	P20	NON	2015	2015	c(770594.64, 6992133.59)
01005000	P20	NON	2016	2016	c(770594.64, 6992133.59)
01005000	P20	NON	2017	2017	c(770594.64, 6992133.59)
01005000	P20	NON	2018	2018	c(770594.64, 6992133.59)
01005000	P20	NON	2019	2019	c(770594.64, 6992133.59)
01005000	P20	NON	2020	2020	c(770594.64, 6992133.59)
01005000	P20	NON	2021	2021	c(770594.64, 6992133.59)
01005000	P20	NON	2022	2022	c(770594.64, 6992133.59)
01005000	P20	NON	2023	2023	c(770594.64, 6992133.59)
01005500	P22	NON	2015	2015	c(771653.92, 7002785.58)
01006000	P20	NON	2010	2010	c(752810.56, 7005197.43)
01006000	P20	NON	2011	2011	c(752810.56, 7005197.43)
01006000	P20	NON	2012	2012	c(752810.56, 7005197.43)
01006000	P20	NON	2013	2013	c(752810.56, 7005197.43)
01006000	P20	NON	2014	2014	c(752810.56, 7005197.43)
01006000	P20	NON	2015	2015	c(752810.56, 7005197.43)
01006000	P20	NON	2016	2016	c(752810.56, 7005197.43)
01006000	P20	NON	2017	2017	c(752810.56, 7005197.43)
01006000	P20	NON	2018	2018	c(752810.56, 7005197.43)
01006000	P20	NON	2019	2019	c(752810.56, 7005197.43)
01006000	P20	NON	2020	2020	c(752810.56, 7005197.43)
01006000	P20	NON	2021	2021	c(752810.56, 7005197.43)
01006000	P20	NON	2022	2022	c(752810.56, 7005197.43)
01006000	P20	NON	2023	2023	c(752810.56, 7005197.43)
01007000	P22	NON	2015	2015	c(764482.52, 7003731.04)
01007000	P22	NON	2016	2016	c(764482.52, 7003731.04)
01007000	P22	NON	2017	2017	c(764482.52, 7003731.04)
01007000	P22	NON	2018	2018	c(764482.52, 7003731.04)
01007000	P22	NON	2019	2019	c(764482.52, 7003731.04)
01007000	P22	NON	2020	2020	c(764482.52, 7003731.04)
01007000	P22	NON	2021	2021	c(764482.52, 7003731.04)
01007000	P22	NON	2022	2022	c(764482.52, 7003731.04)
01007000	P22	NON	2023	2023	c(764482.52, 7003731.04)
01008000	P22	NON	1988	1988	c(758423.86, 7005913.76)
01008000	P22	NON	1989	1989	c(758423.86, 7005913.76)
01008000	P22	NON	1990	1990	c(758423.86, 7005913.76)
01008000	P22	NON	1991	1991	c(758423.86, 7005913.76)
01008000	P22	NON	1992	1992	c(758423.86, 7005913.76)
01008000	P22	NON	1993	1993	c(758423.86, 7005913.76)
01008000	P22	NON	1994	1994	c(758423.86, 7005913.76)
01008000	P22	NON	1995	1995	c(758423.86, 7005913.76)
01008000	P22	NON	1996	1996	c(758423.86, 7005913.76)
01008000	P22	NON	1997	1997	c(758423.86, 7005913.76)
01008000	P22	NON	1998	1998	c(758423.86, 7005913.76)
01008000	P22	NON	1999	1999	c(758423.86, 7005913.76)
01008000	P22	NON	2000	2000	c(758423.86, 7005913.76)
01008000	P22	NON	2001	2001	c(758423.86, 7005913.76)
01008000	P22	NON	2002	2002	c(758423.86, 7005913.76)
01008000	P22	NON	2003	2003	c(758423.86, 7005913.76)
01008000	P22	NON	2004	2004	c(758423.86, 7005913.76)
01008000	P22	NON	2005	2005	c(758423.86, 7005913.76)
01008000	P22	NON	2006	2006	c(758423.86, 7005913.76)
01008000	P22	NON	2007	2007	c(758423.86, 7005913.76)
01008000	P22	NON	2008	2008	c(758423.86, 7005913.76)
01008000	P22	NON	2009	2009	c(758423.86, 7005913.76)
01008000	P22	NON	2010	2010	c(758423.86, 7005913.76)
01008000	P22	NON	2011	2011	c(758423.86, 7005913.76)
01008000	P22	NON	2012	2012	c(758423.86, 7005913.76)
01008000	P22	NON	2013	2013	c(758423.86, 7005913.76)
01008000	P22	NON	2014	2014	c(758423.86, 7005913.76)
01008000	P22	NON	2015	2015	c(758423.86, 7005913.76)
01008000	P22	NON	2016	2016	c(758423.86, 7005913.76)
01008000	P22	NON	2017	2017	c(758423.86, 7005913.76)
01008000	P22	NON	2018	2018	c(758423.86, 7005913.76)
01008000	P22	NON	2019	2019	c(758423.86, 7005913.76)
01008000	P22	NON	2020	2020	c(758423.86, 7005913.76)
01008000	P22	NON	2021	2021	c(758423.86, 7005913.76)
01008000	P22	NON	2022	2022	c(758423.86, 7005913.76)
01008000	P22	NON	2023	2023	c(758423.86, 7005913.76)
01008000	P22	NON	2024	2024	c(758423.86, 7005913.76)
01009000	P22	NON	2008	2008	c(772711.61, 7016217.25)
01009000	P22	NON	2009	2009	c(772711.61, 7016217.25)
01009000	P22	NON	2010	2010	c(772711.61, 7016217.25)
01009000	P22	NON	2011	2011	c(772711.61, 7016217.25)
01009000	P22	NON	2012	2012	c(772711.61, 7016217.25)
01009000	P22	NON	2013	2013	c(772711.61, 7016217.25)
01009000	P22	NON	2014	2014	c(772711.61, 7016217.25)
01009000	P22	NON	2015	2015	c(772711.61, 7016217.25)
01009000	P22	NON	2016	2016	c(772711.61, 7016217.25)
01009000	P22	NON	2017	2017	c(772711.61, 7016217.25)
01009000	P22	NON	2018	2018	c(772711.61, 7016217.25)
01009000	P22	NON	2019	2019	c(772711.61, 7016217.25)
01009000	P22	NON	2020	2020	c(772711.61, 7016217.25)
01009000	P22	NON	2021	2021	c(772711.61, 7016217.25)
01009000	P22	NON	2022	2022	c(772711.61, 7016217.25)
01009000	P22	NON	2023	2023	c(772711.61, 7016217.25)
01009000	P22	NON	2024	2024	c(772711.61, 7016217.25)
01009300	TP20	NON	2007	2007	c(750400.39, 6993196.94)
01009300	TP20	NON	2008	2008	c(750400.39, 6993196.94)
01009300	TP20	NON	2009	2009	c(750400.39, 6993196.94)
01009300	TP20	NON	2010	2010	c(750400.39, 6993196.94)
01009300	TP20	NON	2011	2011	c(750400.39, 6993196.94)
01009300	TP20	NON	2012	2012	c(750400.39, 6993196.94)
01009300	TP20	NON	2013	2013	c(750400.39, 6993196.94)
01009300	TP20	NON	2014	2014	c(750400.39, 6993196.94)
01009300	TP20	NON	2015	2015	c(750400.39, 6993196.94)
01009300	TP20	NON	2016	2016	c(750400.39, 6993196.94)
01009300	TP20	NON	2017	2017	c(750400.39, 6993196.94)
01009300	TP20	NON	2018	2018	c(750400.39, 6993196.94)
01009300	TP20	NON	2019	2019	c(750400.39, 6993196.94)
01009300	TP20	NON	2020	2020	c(750400.39, 6993196.94)
01009300	TP20	NON	2021	2021	c(750400.39, 6993196.94)
01009300	TP20	NON	2022	2022	c(750400.39, 6993196.94)
01009300	TP20	NON	2023	2023	c(750400.39, 6993196.94)
01010000	P9	NON	2007	2007	c(717731.08, 7000717.64)
01010000	P9	NON	2008	2008	c(717731.08, 7000717.64)
01010000	P9	NON	2009	2009	c(717731.08, 7000717.64)
01010000	P9	NON	2010	2010	c(717731.08, 7000717.64)
01010000	P9	NON	2011	2011	c(717731.08, 7000717.64)
01010000	P9	NON	2012	2012	c(717731.08, 7000717.64)
01010000	P9	NON	2013	2013	c(717731.08, 7000717.64)
01010000	P9	NON	2014	2014	c(717731.08, 7000717.64)
01010000	P9	NON	2015	2015	c(717731.08, 7000717.64)
01010000	P9	NON	2016	2016	c(717731.08, 7000717.64)
01010000	P9	NON	2017	2017	c(717731.08, 7000717.64)
01010000	P9	NON	2018	2018	c(717731.08, 7000717.64)
01010000	P9	NON	2019	2019	c(717731.08, 7000717.64)
01010000	P9	NON	2020	2020	c(717731.08, 7000717.64)
01010000	P9	NON	2021	2021	c(717731.08, 7000717.64)
01010000	P9	NON	2022	2022	c(717731.08, 7000717.64)
01010000	P9	NON	2023	2023	c(717731.08, 7000717.64)
01011000	P9	NON	2015	2015	c(713426.49, 7006219.71)
01011000	P9	NON	2016	2016	c(713426.49, 7006219.71)
01011000	P9	NON	2017	2017	c(713426.49, 7006219.71)
01011000	P9	NON	2018	2018	c(713426.49, 7006219.71)
01011000	P9	NON	2019	2019	c(713426.49, 7006219.71)
01011000	P9	NON	2020	2020	c(713426.49, 7006219.71)
01011000	P9	NON	2021	2021	c(713426.49, 7006219.71)
01011000	P9	NON	2022	2022	c(713426.49, 7006219.71)
01011000	P9	NON	2023	2023	c(713426.49, 7006219.71)
01012000	P9	NON	2015	2015	c(719635.61, 7013172.19)
01012000	P9	NON	2016	2016	c(719635.61, 7013172.19)
01012000	P9	NON	2017	2017	c(719635.61, 7013172.19)
01012000	P9	NON	2018	2018	c(719635.61, 7013172.19)
01012000	P9	NON	2019	2019	c(719635.61, 7013172.19)
01012000	P9	NON	2020	2020	c(719635.61, 7013172.19)
01012000	P9	NON	2021	2021	c(719635.61, 7013172.19)
01012000	P9	NON	2022	2022	c(719635.61, 7013172.19)
01012000	P9	NON	2023	2023	c(719635.61, 7013172.19)
01013000	M9	NON	2015	2015	c(724964.26, 7022755.87)
01014000	M9	NON	2015	2015	c(734319, 7024596.12)
01014000	M9	NON	2016	2016	c(734319, 7024596.12)
01014000	M9	NON	2017	2017	c(734319, 7024596.12)
01014000	M9	NON	2018	2018	c(734319, 7024596.12)
01014000	M9	NON	2019	2019	c(734319, 7024596.12)
01014000	M9	NON	2020	2020	c(734319, 7024596.12)
01014000	M9	NON	2021	2021	c(734319, 7024596.12)
01014000	M9	NON	2022	2022	c(734319, 7024596.12)
01014000	M9	NON	2023	2023	c(734319, 7024596.12)
01015000	M9	NON	2015	2015	c(736326.64, 7028349.74)
01015000	M9	NON	2016	2016	c(736326.64, 7028349.74)
01015000	M9	NON	2017	2017	c(736326.64, 7028349.74)
01015000	M9	NON	2018	2018	c(736326.64, 7028349.74)
01015000	M9	NON	2019	2019	c(736326.64, 7028349.74)
01015000	M9	NON	2020	2020	c(736326.64, 7028349.74)
01015000	M9	NON	2021	2021	c(736326.64, 7028349.74)
01015000	M9	NON	2022	2022	c(736326.64, 7028349.74)
01015000	M9	NON	2023	2023	c(736326.64, 7028349.74)
01016000	GM20	NON	1994	1994	c(741352.88, 7036644.61)
01016000	GM20	NON	1995	1995	c(741352.88, 7036644.61)
01016000	GM20	NON	1996	1996	c(741352.88, 7036644.61)
01016000	GM20	NON	1997	1997	c(741352.88, 7036644.61)
01016000	GM20	NON	1998	1998	c(741352.88, 7036644.61)
01016000	GM20	NON	1999	1999	c(741352.88, 7036644.61)
01016000	GM20	NON	2000	2000	c(741352.88, 7036644.61)
01016000	GM20	NON	2001	2001	c(741352.88, 7036644.61)
01016000	GM20	NON	2002	2002	c(741352.88, 7036644.61)
01016000	GM20	NON	2003	2003	c(741352.88, 7036644.61)
01016000	GM20	NON	2004	2004	c(741352.88, 7036644.61)
01016000	GM20	NON	2005	2005	c(741352.88, 7036644.61)
01016000	GM20	NON	2006	2006	c(741352.88, 7036644.61)
01016000	GM20	NON	2007	2007	c(741352.88, 7036644.61)
01016000	GM20	NON	2008	2008	c(741352.88, 7036644.61)
01016000	GM20	NON	2009	2009	c(741352.88, 7036644.61)
01016000	GM20	NON	2010	2010	c(741352.88, 7036644.61)
01016000	GM20	NON	2011	2011	c(741352.88, 7036644.61)
01016000	GM20	NON	2012	2012	c(741352.88, 7036644.61)
01016000	GM20	NON	2013	2013	c(741352.88, 7036644.61)
01016000	GM20	NON	2014	2014	c(741352.88, 7036644.61)
01016000	GM20	NON	2015	2015	c(741352.88, 7036644.61)
01016000	GM20	NON	2016	2016	c(741352.88, 7036644.61)
01016000	GM20	NON	2017	2017	c(741352.88, 7036644.61)
01016000	GM20	NON	2018	2018	c(741352.88, 7036644.61)
01016000	GM20	NON	2019	2019	c(741352.88, 7036644.61)
01016000	GM20	NON	2020	2020	c(741352.88, 7036644.61)
01016000	GM20	NON	2021	2021	c(741352.88, 7036644.61)
01016000	GM20	NON	2022	2022	c(741352.88, 7036644.61)
01016000	GM20	NON	2023	2023	c(741352.88, 7036644.61)
01016000	GM20	NON	2024	2024	c(741352.88, 7036644.61)
01017000	M20	NON	2015	2015	c(740145.77, 7039633.44)
01017000	M20	NON	2016	2016	c(740145.77, 7039633.44)
01017000	M20	NON	2017	2017	c(740145.77, 7039633.44)
01017000	M20	NON	2018	2018	c(740145.77, 7039633.44)
01017000	M20	NON	2019	2019	c(740145.77, 7039633.44)
01017000	M20	NON	2020	2020	c(740145.77, 7039633.44)
01017000	M20	NON	2021	2021	c(740145.77, 7039633.44)
01017000	M20	NON	2022	2022	c(740145.77, 7039633.44)
01017000	M20	NON	2023	2023	c(740145.77, 7039633.44)
01018000	M20	NON	2015	2015	c(732129, 7044905.98)
01018000	M20	NON	2016	2016	c(732129, 7044905.98)
01018000	M20	NON	2017	2017	c(732129, 7044905.98)
01018000	M20	NON	2018	2018	c(732129, 7044905.98)
01018000	M20	NON	2019	2019	c(732129, 7044905.98)
01018000	M20	NON	2020	2020	c(732129, 7044905.98)
01018000	M20	NON	2021	2021	c(732129, 7044905.98)
01018000	M20	NON	2022	2022	c(732129, 7044905.98)
01018000	M20	NON	2023	2023	c(732129, 7044905.98)
01019000	M20	NON	2015	2015	c(730042.82, 7046599.12)
01019000	M20	NON	2016	2016	c(730042.82, 7046599.12)
01019000	M20	NON	2017	2017	c(730042.82, 7046599.12)
01019000	M20	NON	2018	2018	c(730042.82, 7046599.12)
01019000	M20	NON	2019	2019	c(730042.82, 7046599.12)
01019000	M20	NON	2020	2020	c(730042.82, 7046599.12)
01019000	M20	NON	2021	2021	c(730042.82, 7046599.12)
01019000	M20	NON	2022	2022	c(730042.82, 7046599.12)
01019000	M20	NON	2023	2023	c(730042.82, 7046599.12)
01021000	P9	NON	2015	2015	c(713222.25, 7006268.88)
01021000	P9	NON	2016	2016	c(713222.25, 7006268.88)
01021000	P9	NON	2017	2017	c(713222.25, 7006268.88)
01021000	P9	NON	2018	2018	c(713222.25, 7006268.88)
01021000	P9	NON	2019	2019	c(713222.25, 7006268.88)
01021000	P9	NON	2020	2020	c(713222.25, 7006268.88)
01021000	P9	NON	2021	2021	c(713222.25, 7006268.88)
01021000	P9	NON	2022	2022	c(713222.25, 7006268.88)
01021000	P9	NON	2023	2023	c(713222.25, 7006268.88)
01022000	P9	NON	2015	2015	c(718020.02, 7000561.22)
01022000	P9	NON	2016	2016	c(718020.02, 7000561.22)
01022000	P9	NON	2017	2017	c(718020.02, 7000561.22)
01022000	P9	NON	2018	2018	c(718020.02, 7000561.22)
01022000	P9	NON	2019	2019	c(718020.02, 7000561.22)
01022000	P9	NON	2020	2020	c(718020.02, 7000561.22)
01022000	P9	NON	2021	2021	c(718020.02, 7000561.22)
01022000	P9	NON	2022	2022	c(718020.02, 7000561.22)
01022000	P9	NON	2023	2023	c(718020.02, 7000561.22)
01024000	P9	NON	2008	2008	c(722297.18, 7020394.98)
01024000	P9	NON	2009	2009	c(722297.18, 7020394.98)
01024000	P9	NON	2010	2010	c(722297.18, 7020394.98)
01024000	P9	NON	2011	2011	c(722297.18, 7020394.98)
01024000	P9	NON	2012	2012	c(722297.18, 7020394.98)
01024000	P9	NON	2013	2013	c(722297.18, 7020394.98)
01024000	P9	NON	2014	2014	c(722297.18, 7020394.98)
01024000	P9	NON	2015	2015	c(722297.18, 7020394.98)
01024000	P9	NON	2016	2016	c(722297.18, 7020394.98)
01024000	P9	NON	2017	2017	c(722297.18, 7020394.98)
01024000	P9	NON	2018	2018	c(722297.18, 7020394.98)
01024000	P9	NON	2019	2019	c(722297.18, 7020394.98)
01024000	P9	NON	2020	2020	c(722297.18, 7020394.98)
01024000	P9	NON	2021	2021	c(722297.18, 7020394.98)
01024000	P9	NON	2022	2022	c(722297.18, 7020394.98)
01024000	P9	NON	2023	2023	c(722297.18, 7020394.98)
01024000	P9	NON	2024	2024	c(722297.18, 7020394.98)
01025000	P9	NON	2015	2015	c(738812.27, 7002574.75)
01025000	P9	NON	2016	2016	c(738812.27, 7002574.75)
01026000	P9	NON	2015	2015	c(734496.79, 7010337.99)
01026000	P9	NON	2016	2016	c(734496.79, 7010337.99)
01026000	P9	NON	2017	2017	c(734496.79, 7010337.99)
01026000	P9	NON	2018	2018	c(734496.79, 7010337.99)
01026000	P9	NON	2019	2019	c(734496.79, 7010337.99)
01026000	P9	NON	2020	2020	c(734496.79, 7010337.99)
01026000	P9	NON	2021	2021	c(734496.79, 7010337.99)
01026000	P9	NON	2022	2022	c(734496.79, 7010337.99)
01026000	P9	NON	2023	2023	c(734496.79, 7010337.99)
01027000	P9	NON	2002	2002	c(727843.91, 7021023.05)
01027000	P9	NON	2003	2003	c(727843.91, 7021023.05)
01027000	P9	NON	2004	2004	c(727843.91, 7021023.05)
01027000	P9	NON	2005	2005	c(727843.91, 7021023.05)
01027000	P9	NON	2006	2006	c(727843.91, 7021023.05)
01027000	P9	NON	2007	2007	c(727843.91, 7021023.05)
01027000	P9	NON	2008	2008	c(727843.91, 7021023.05)
01027000	P9	NON	2009	2009	c(727843.91, 7021023.05)
01027000	P9	NON	2010	2010	c(727843.91, 7021023.05)
01027000	P9	NON	2011	2011	c(727843.91, 7021023.05)
01027000	P9	NON	2012	2012	c(727843.91, 7021023.05)
01027000	P9	NON	2013	2013	c(727843.91, 7021023.05)
01027000	P9	NON	2014	2014	c(727843.91, 7021023.05)
01027000	P9	NON	2015	2015	c(727843.91, 7021023.05)
01028000	P9	NON	2002	2002	c(733378.19, 7019274.85)
01028000	P9	NON	2003	2003	c(733378.19, 7019274.85)
01028000	P9	NON	2004	2004	c(733378.19, 7019274.85)
01028000	P9	NON	2005	2005	c(733378.19, 7019274.85)
01028000	P9	NON	2006	2006	c(733378.19, 7019274.85)
01028000	P9	NON	2007	2007	c(733378.19, 7019274.85)
01028000	P9	NON	2008	2008	c(733378.19, 7019274.85)
01028000	P9	NON	2009	2009	c(733378.19, 7019274.85)
01028000	P9	NON	2010	2010	c(733378.19, 7019274.85)
01028000	P9	NON	2011	2011	c(733378.19, 7019274.85)
01028000	P9	NON	2012	2012	c(733378.19, 7019274.85)
01028000	P9	NON	2013	2013	c(733378.19, 7019274.85)
01028000	P9	NON	2014	2014	c(733378.19, 7019274.85)
01028000	P9	NON	2015	2015	c(733378.19, 7019274.85)
01028000	P9	NON	2016	2016	c(733378.19, 7019274.85)
01028000	P9	NON	2017	2017	c(733378.19, 7019274.85)
01028000	P9	NON	2018	2018	c(733378.19, 7019274.85)
01028000	P9	NON	2019	2019	c(733378.19, 7019274.85)
01028000	P9	NON	2020	2020	c(733378.19, 7019274.85)
01028000	P9	NON	2021	2021	c(733378.19, 7019274.85)
01028000	P9	NON	2022	2022	c(733378.19, 7019274.85)
01028000	P9	NON	2023	2023	c(733378.19, 7019274.85)
01029000	P9	NON	2002	2002	c(740360.3, 7021756.57)
01029000	P9	NON	2003	2003	c(740360.3, 7021756.57)
01029000	P9	NON	2004	2004	c(740360.3, 7021756.57)
01029000	P9	NON	2005	2005	c(740360.3, 7021756.57)
01029000	P9	NON	2006	2006	c(740360.3, 7021756.57)
01029000	P9	NON	2007	2007	c(740360.3, 7021756.57)
01029000	P9	NON	2008	2008	c(740360.3, 7021756.57)
01029000	P9	NON	2009	2009	c(740360.3, 7021756.57)
01029000	P9	NON	2010	2010	c(740360.3, 7021756.57)
01029000	P9	NON	2011	2011	c(740360.3, 7021756.57)
01029000	P9	NON	2012	2012	c(740360.3, 7021756.57)
01029000	P9	NON	2013	2013	c(740360.3, 7021756.57)
01029000	P9	NON	2014	2014	c(740360.3, 7021756.57)
01029000	P9	NON	2015	2015	c(740360.3, 7021756.57)
01029000	P9	NON	2016	2016	c(740360.3, 7021756.57)
01029000	P9	NON	2017	2017	c(740360.3, 7021756.57)
01029000	P9	NON	2018	2018	c(740360.3, 7021756.57)
01029000	P9	NON	2019	2019	c(740360.3, 7021756.57)
01029000	P9	NON	2020	2020	c(740360.3, 7021756.57)
01029000	P9	NON	2021	2021	c(740360.3, 7021756.57)
01029000	P9	NON	2022	2022	c(740360.3, 7021756.57)
01029000	P9	NON	2023	2023	c(740360.3, 7021756.57)
01029000	P9	NON	2024	2024	c(740360.3, 7021756.57)
01032000	P20	NON	2010	2010	c(745107.69, 7038164.66)
01032000	P20	NON	2011	2011	c(745107.69, 7038164.66)
01032000	P20	NON	2012	2012	c(745107.69, 7038164.66)
01032000	P20	NON	2013	2013	c(745107.69, 7038164.66)
01032000	P20	NON	2014	2014	c(745107.69, 7038164.66)
01032000	P20	NON	2015	2015	c(745107.69, 7038164.66)
01032000	P20	NON	2016	2016	c(745107.69, 7038164.66)
01032000	P20	NON	2017	2017	c(745107.69, 7038164.66)
01032000	P20	NON	2018	2018	c(745107.69, 7038164.66)
01032000	P20	NON	2019	2019	c(745107.69, 7038164.66)
01032000	P20	NON	2020	2020	c(745107.69, 7038164.66)
01032000	P20	NON	2021	2021	c(745107.69, 7038164.66)
01032000	P20	NON	2022	2022	c(745107.69, 7038164.66)
01032000	P20	NON	2023	2023	c(745107.69, 7038164.66)
01033000	M20	NON	2015	2015	c(736368.71, 7042201.28)
01033000	M20	NON	2016	2016	c(736368.71, 7042201.28)
01033000	M20	NON	2017	2017	c(736368.71, 7042201.28)
01033000	M20	NON	2018	2018	c(736368.71, 7042201.28)
01033000	M20	NON	2019	2019	c(736368.71, 7042201.28)
01033000	M20	NON	2020	2020	c(736368.71, 7042201.28)
01033000	M20	NON	2021	2021	c(736368.71, 7042201.28)
01033000	M20	NON	2022	2022	c(736368.71, 7042201.28)
01033000	M20	NON	2023	2023	c(736368.71, 7042201.28)
01035000	P9	NON	2008	2008	c(683153.24, 7022712.89)
01035000	P9	NON	2009	2009	c(683153.24, 7022712.89)
01035000	P9	NON	2010	2010	c(683153.24, 7022712.89)
01035000	P9	NON	2011	2011	c(683153.24, 7022712.89)
01035000	P9	NON	2012	2012	c(683153.24, 7022712.89)
01035000	P9	NON	2013	2013	c(683153.24, 7022712.89)
01035000	P9	NON	2014	2014	c(683153.24, 7022712.89)
01035000	P9	NON	2015	2015	c(683153.24, 7022712.89)
01035000	P9	NON	2016	2016	c(683153.24, 7022712.89)
01035000	P9	NON	2017	2017	c(683153.24, 7022712.89)
01035000	P9	NON	2018	2018	c(683153.24, 7022712.89)
01035000	P9	NON	2019	2019	c(683153.24, 7022712.89)
01035000	P9	NON	2020	2020	c(683153.24, 7022712.89)
01035000	P9	NON	2021	2021	c(683153.24, 7022712.89)
01035000	P9	NON	2022	2022	c(683153.24, 7022712.89)
01035000	P9	NON	2023	2023	c(683153.24, 7022712.89)
01035100	P9	NON	2015	2015	c(675150.13, 7027627.64)
01035300	P9	NON	2015	2015	c(682629.83, 7018274.08)
01036000	M9	NON	2015	2015	c(690647.81, 7022427.03)
01036000	M9	NON	2016	2016	c(690647.81, 7022427.03)
01036000	M9	NON	2017	2017	c(690647.81, 7022427.03)
01036000	M9	NON	2018	2018	c(690647.81, 7022427.03)
01036000	M9	NON	2019	2019	c(690647.81, 7022427.03)
01036000	M9	NON	2020	2020	c(690647.81, 7022427.03)
01036000	M9	NON	2021	2021	c(690647.81, 7022427.03)
01036000	M9	NON	2022	2022	c(690647.81, 7022427.03)
01036000	M9	NON	2023	2023	c(690647.81, 7022427.03)
01037000	M9	NON	1994	1994	c(701544.79, 7026434.18)
01037000	M9	NON	1995	1995	c(701544.79, 7026434.18)
01037000	M9	NON	1996	1996	c(701544.79, 7026434.18)
01037000	M9	NON	1997	1997	c(701544.79, 7026434.18)
01037000	M9	NON	1998	1998	c(701544.79, 7026434.18)
01037000	M9	NON	1999	1999	c(701544.79, 7026434.18)
01037000	M9	NON	2000	2000	c(701544.79, 7026434.18)
01037000	M9	NON	2001	2001	c(701544.79, 7026434.18)
01037000	M9	NON	2002	2002	c(701544.79, 7026434.18)
01037000	M9	NON	2003	2003	c(701544.79, 7026434.18)
01037000	M9	NON	2004	2004	c(701544.79, 7026434.18)
