EBio_CE_2018;v1.0.1;2025-07-31;Temps d'execution :;0.9secs
CODE_STATION;TYPO_NATIONALE;TG_BV;PERIODE_DEBUT;PERIODE_FIN;CODE_PAR;LIB_PAR;RESULTAT;EQR;CLASSE;CLASSE_NUM;COMMENTAIRES
01133000;P9-A;NON;2019;2019;5856;IndiceBioDiat;15.6;0.853801169590643;BON;2;
01133000;P9-A;NON;2019;2019;2928;IBMR;9.52;0.852282900626679;BON;2;
01133000;P9-A;NON;2019;2019;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2019;2019;7613;Ind Invert Multimetrique;0.325;0.325;MOYEN;3;
01133000;P9-A;NON;2019;2019;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2019;2019;7036;Indice Poisson Riviere;23.755421;NA;MOYEN;3;
01133000;P9-A;NON;2019;2019;8353;Etat Biologique;NA;NA;MOYEN;3;
01133000;P9-A;NON;2020;2020;5856;IndiceBioDiat;15;0.818713450292398;BON;2;
01133000;P9-A;NON;2020;2020;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2020;2020;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2020;2020;7613;Ind Invert Multimetrique;0.382;0.382;MOYEN;3;
01133000;P9-A;NON;2020;2020;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2020;2020;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2020;2020;8353;Etat Biologique;NA;NA;MOYEN;3;
01133000;P9-A;NON;2021;2021;5856;IndiceBioDiat;14.9;0.812865497076023;BON;2;
01133000;P9-A;NON;2021;2021;2928;IBMR;9.52;0.852282900626679;BON;2;
01133000;P9-A;NON;2021;2021;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2021;2021;7613;Ind Invert Multimetrique;0.409;0.409;MOYEN;3;
01133000;P9-A;NON;2021;2021;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2021;2021;7036;Indice Poisson Riviere;21.95293;NA;MOYEN;3;
01133000;P9-A;NON;2021;2021;8353;Etat Biologique;NA;NA;MOYEN;3;
01133000;P9-A;NON;2022;2022;5856;IndiceBioDiat;14.9;0.812865497076023;BON;2;
01133000;P9-A;NON;2022;2022;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2022;2022;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2022;2022;7613;Ind Invert Multimetrique;0.436;0.436;MOYEN;3;
01133000;P9-A;NON;2022;2022;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2022;2022;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2022;2022;8353;Etat Biologique;NA;NA;MOYEN;3;
01133000;P9-A;NON;2023;2023;5856;IndiceBioDiat;14.5;0.789473684210526;BON;2;
01133000;P9-A;NON;2023;2023;2928;IBMR;9.6;0.859444941808415;BON;2;
01133000;P9-A;NON;2023;2023;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2023;2023;7613;Ind Invert Multimetrique;0.417;0.417;MOYEN;3;
01133000;P9-A;NON;2023;2023;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133000;P9-A;NON;2023;2023;7036;Indice Poisson Riviere;26.382124;NA;MEDIOCRE;4;
01133000;P9-A;NON;2023;2023;8353;Etat Biologique;NA;NA;MEDIOCRE;4;
01133300;P9-A;NON;2010;2010;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2010;2010;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2010;2010;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2010;2010;7613;Ind Invert Multimetrique;0.337;0.337;MOYEN;3;
01133300;P9-A;NON;2010;2010;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2010;2010;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2010;2010;8353;Etat Biologique;NA;NA;MOYEN;3;
01133300;P9-A;NON;2011;2011;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2011;2011;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2011;2011;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2011;2011;7613;Ind Invert Multimetrique;0.475;0.475;BON;2;
01133300;P9-A;NON;2011;2011;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2011;2011;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2011;2011;8353;Etat Biologique;NA;NA;BON;2;
01133300;P9-A;NON;2012;2012;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2012;2012;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2012;2012;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2012;2012;7613;Ind Invert Multimetrique;0.402;0.402;MOYEN;3;
01133300;P9-A;NON;2012;2012;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2012;2012;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2012;2012;8353;Etat Biologique;NA;NA;MOYEN;3;
01133300;P9-A;NON;2013;2013;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2013;2013;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2013;2013;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2013;2013;7613;Ind Invert Multimetrique;0.422;0.422;MOYEN;3;
01133300;P9-A;NON;2013;2013;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2013;2013;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2013;2013;8353;Etat Biologique;NA;NA;MOYEN;3;
01133300;P9-A;NON;2014;2014;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2014;2014;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2014;2014;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2014;2014;7613;Ind Invert Multimetrique;0.345;0.345;MOYEN;3;
01133300;P9-A;NON;2014;2014;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2014;2014;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2014;2014;8353;Etat Biologique;NA;NA;MOYEN;3;
01133300;P9-A;NON;2015;2015;5856;IndiceBioDiat;16.2;0.888888888888889;BON;2;
01133300;P9-A;NON;2015;2015;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2015;2015;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2015;2015;7613;Ind Invert Multimetrique;0.463;0.463;BON;2;
01133300;P9-A;NON;2015;2015;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2015;2015;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01133300;P9-A;NON;2015;2015;8353;Etat Biologique;NA;NA;BON;2;
01134000;P9-A;NON;2010;2010;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2010;2010;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2010;2010;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2010;2010;7613;Ind Invert Multimetrique;0.084;0.084;MAUVAIS;5;
01134000;P9-A;NON;2010;2010;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2010;2010;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2010;2010;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2011;2011;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2011;2011;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2011;2011;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2011;2011;7613;Ind Invert Multimetrique;0.155;0.155;MEDIOCRE;4;
01134000;P9-A;NON;2011;2011;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2011;2011;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2011;2011;8353;Etat Biologique;NA;NA;MEDIOCRE;4;
01134000;P9-A;NON;2012;2012;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2012;2012;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2012;2012;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2012;2012;7613;Ind Invert Multimetrique;0.132;0.132;MAUVAIS;5;
01134000;P9-A;NON;2012;2012;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2012;2012;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2012;2012;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2013;2013;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2013;2013;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2013;2013;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2013;2013;7613;Ind Invert Multimetrique;0.146;0.146;MAUVAIS;5;
01134000;P9-A;NON;2013;2013;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2013;2013;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2013;2013;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2014;2014;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2014;2014;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2014;2014;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2014;2014;7613;Ind Invert Multimetrique;0.087;0.087;MAUVAIS;5;
01134000;P9-A;NON;2014;2014;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2014;2014;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2014;2014;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2015;2015;5856;IndiceBioDiat;14;0.760233918128655;MOYEN;3;
01134000;P9-A;NON;2015;2015;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2015;2015;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2015;2015;7613;Ind Invert Multimetrique;0.138;0.138;MAUVAIS;5;
01134000;P9-A;NON;2015;2015;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2015;2015;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2015;2015;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2016;2016;5856;IndiceBioDiat;14.6;0.795321637426901;BON;2;
01134000;P9-A;NON;2016;2016;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2016;2016;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2016;2016;7613;Ind Invert Multimetrique;0.057;0.057;MAUVAIS;5;
01134000;P9-A;NON;2016;2016;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2016;2016;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2016;2016;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2017;2017;5856;IndiceBioDiat;14.1;0.766081871345029;MOYEN;3;
01134000;P9-A;NON;2017;2017;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2017;2017;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2017;2017;7613;Ind Invert Multimetrique;0.088;0.088;MAUVAIS;5;
01134000;P9-A;NON;2017;2017;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2017;2017;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2017;2017;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2018;2018;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2018;2018;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2018;2018;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2018;2018;7613;Ind Invert Multimetrique;0.054;0.054;MAUVAIS;5;
01134000;P9-A;NON;2018;2018;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2018;2018;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2018;2018;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2019;2019;5856;IndiceBioDiat;14.9;0.812865497076023;BON;2;
01134000;P9-A;NON;2019;2019;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2019;2019;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2019;2019;7613;Ind Invert Multimetrique;0.063;0.063;MAUVAIS;5;
01134000;P9-A;NON;2019;2019;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2019;2019;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2019;2019;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2020;2020;5856;IndiceBioDiat;15.1;0.824561403508772;BON;2;
01134000;P9-A;NON;2020;2020;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2020;2020;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2020;2020;7613;Ind Invert Multimetrique;0.072;0.072;MAUVAIS;5;
01134000;P9-A;NON;2020;2020;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2020;2020;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2020;2020;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2021;2021;5856;IndiceBioDiat;15.2;0.830409356725146;BON;2;
01134000;P9-A;NON;2021;2021;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2021;2021;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2021;2021;7613;Ind Invert Multimetrique;0.101;0.101;MAUVAIS;5;
01134000;P9-A;NON;2021;2021;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2021;2021;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2021;2021;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2022;2022;5856;IndiceBioDiat;15.3;0.83625730994152;BON;2;
01134000;P9-A;NON;2022;2022;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2022;2022;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2022;2022;7613;Ind Invert Multimetrique;0.117;0.117;MAUVAIS;5;
01134000;P9-A;NON;2022;2022;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2022;2022;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2022;2022;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134000;P9-A;NON;2023;2023;5856;IndiceBioDiat;14.3;0.777777777777778;MOYEN;3;
01134000;P9-A;NON;2023;2023;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2023;2023;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2023;2023;7613;Ind Invert Multimetrique;0.132;0.132;MAUVAIS;5;
01134000;P9-A;NON;2023;2023;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2023;2023;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134000;P9-A;NON;2023;2023;8353;Etat Biologique;NA;NA;MAUVAIS;5;
01134500;P9-A;NON;1994;1994;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1994;1994;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1994;1994;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1994;1994;7613;Ind Invert Multimetrique;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1994;1994;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1994;1994;7036;Indice Poisson Riviere;12.301367;NA;BON;2;
01134500;P9-A;NON;1994;1994;8353;Etat Biologique;NA;NA;BON;2;
01134500;P9-A;NON;1995;1995;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1995;1995;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1995;1995;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1995;1995;7613;Ind Invert Multimetrique;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1995;1995;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1995;1995;7036;Indice Poisson Riviere;16.831785;NA;MOYEN;3;
01134500;P9-A;NON;1995;1995;8353;Etat Biologique;NA;NA;MOYEN;3;
01134500;P9-A;NON;1996;1996;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1996;1996;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1996;1996;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1996;1996;7613;Ind Invert Multimetrique;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1996;1996;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1996;1996;7036;Indice Poisson Riviere;22.493984;NA;MOYEN;3;
01134500;P9-A;NON;1996;1996;8353;Etat Biologique;NA;NA;MOYEN;3;
01134500;P9-A;NON;1997;1997;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1997;1997;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1997;1997;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1997;1997;7613;Ind Invert Multimetrique;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1997;1997;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1997;1997;7036;Indice Poisson Riviere;17.351131;NA;MOYEN;3;
01134500;P9-A;NON;1997;1997;8353;Etat Biologique;NA;NA;MOYEN;3;
01134500;P9-A;NON;1998;1998;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1998;1998;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1998;1998;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1998;1998;7613;Ind Invert Multimetrique;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1998;1998;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1998;1998;7036;Indice Poisson Riviere;16.381517;NA;MOYEN;3;
01134500;P9-A;NON;1998;1998;8353;Etat Biologique;NA;NA;MOYEN;3;
01134500;P9-A;NON;1999;1999;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1999;1999;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1999;1999;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1999;1999;7613;Ind Invert Multimetrique;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1999;1999;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;1999;1999;7036;Indice Poisson Riviere;14.183961;NA;BON;2;
01134500;P9-A;NON;1999;1999;8353;Etat Biologique;NA;NA;BON;2;
01134500;P9-A;NON;2000;2000;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;2000;2000;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;2000;2000;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;2000;2000;7613;Ind Invert Multimetrique;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;2000;2000;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;2000;2000;7036;Indice Poisson Riviere;18.596831;NA;MOYEN;3;
01134500;P9-A;NON;2000;2000;8353;Etat Biologique;NA;NA;MOYEN;3;
01134500;P9-A;NON;2001;2001;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01134500;P9-A;NON;2001;2001;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
